datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2011-08-23 13:00:00,2.068,1.451,2.754,3.617,2.754,-0.115,1.003,1.048,2.348,0.691,0.433,0.704,-0.012,-0.076,-0.428,-11.391,-0.207,1.069,0.841,0.121,0.624,0.581,0.743,1.120,7.006,11.059,0.741,0.432,1.391,1.182,1.275,7.116,7.116,1.008,1.018,0.984,1.122,1.207,-0.047,0.718,0.575,1.317,0.439,1.214,1.303,1.295,0.714,1.391,2.054,1.797,1.828,1.860,1.864,1.859,1.865,1.868,1.870,-0.464,-4.473,-0.412,2.037,0.636,0.622,0.821,0.926,0.230,0.612,1.879,0.000,213.174,58.930
2011-08-23 13:30:00,2.076,1.461,2.674,3.632,2.674,0.048,0.984,0.994,2.385,0.669,0.434,0.666,-0.022,-0.113,-0.100,-1.413,-0.162,1.031,0.846,0.124,0.615,0.577,0.739,1.118,inf,inf,0.696,0.432,1.379,1.173,1.270,8.267,8.267,1.007,1.019,0.984,1.122,1.205,-0.033,0.681,0.562,1.314,0.432,0.921,1.171,1.335,0.716,1.387,2.050,1.797,1.830,1.866,1.871,1.863,1.870,1.873,1.875,-0.076,-0.839,-0.308,2.394,0.454,0.519,0.777,0.957,1.150,0.849,2.338,0.000,213.342,58.732
2011-08-23 14:00:00,2.068,1.454,2.713,3.618,2.713,-0.356,1.011,0.750,2.452,0.654,0.435,0.635,-0.067,-0.154,-0.182,0.358,-0.203,0.655,0.851,0.127,0.623,0.575,0.736,1.116,3.760,5.936,0.576,0.335,1.362,1.165,1.266,9.895,9.895,1.007,1.021,0.986,1.122,1.206,-0.062,0.652,0.544,1.315,0.423,1.050,1.105,1.430,0.721,1.383,2.048,1.797,1.839,1.866,1.871,1.865,1.871,1.876,1.877,-0.022,0.533,-0.381,3.372,0.446,0.615,0.904,1.052,0.681,0.508,3.441,1.000,213.604,59.046
2011-08-23 14:30:00,2.059,1.446,2.725,3.601,2.725,-0.347,1.231,0.893,2.342,0.636,0.436,0.614,-0.430,-0.225,-0.562,0.200,-0.406,1.700,0.855,0.131,0.524,0.578,0.738,1.115,1.094,1.727,0.463,0.228,1.359,1.159,1.263,11.864,11.864,1.006,1.022,0.986,1.122,1.206,-0.182,0.636,0.535,1.315,0.414,1.151,1.020,1.505,0.729,1.389,2.045,1.797,1.845,1.867,1.865,1.865,1.871,1.876,1.879,-0.263,0.457,-0.755,-19.000,0.660,0.569,0.857,1.041,0.158,-0.210,1.704,0.000,213.828,59.379
2011-08-23 15:00:00,2.065,1.452,2.685,3.613,2.685,0.447,1.202,1.064,2.276,0.696,0.438,0.603,-2.678,-0.143,-0.178,38.543,-0.082,2.171,0.860,0.134,0.526,0.575,0.741,1.113,1.648,2.601,0.531,0.208,1.403,1.154,1.260,12.337,12.337,1.005,1.023,0.986,1.122,1.204,-0.095,0.638,0.538,1.307,0.408,0.963,0.970,1.547,0.736,1.392,2.040,1.797,1.846,1.860,1.860,1.865,1.871,1.873,1.866,-0.088,-6.805,-0.289,-17.214,0.578,0.474,0.892,1.023,1.684,1.644,1.858,0.000,212.828,58.911
2011-08-23 15:30:00,2.076,1.460,2.524,3.632,2.524,-0.054,1.074,0.948,2.385,0.661,0.439,0.582,0.245,-0.072,-0.167,0.827,0.018,0.938,0.864,0.137,0.469,0.567,0.739,1.111,25.900,40.889,0.512,0.236,1.442,1.149,1.257,13.444,13.444,1.004,1.025,0.987,1.122,1.204,0.058,0.626,0.536,1.296,0.400,0.720,0.863,1.504,0.725,1.389,2.039,1.797,1.849,1.860,1.856,1.868,1.874,1.876,1.876,-0.135,1.197,-0.101,1.809,0.423,0.455,0.846,0.915,0.537,0.135,0.730,0.000,212.763,58.582
2011-08-24 09:30:00,2.096,1.472,1.326,3.666,1.326,0.186,0.886,0.866,2.350,0.701,0.440,0.573,0.253,-0.031,-0.183,0.370,-0.009,0.697,0.866,0.138,0.446,0.566,0.737,1.110,inf,inf,0.512,0.239,1.436,1.145,1.255,13.883,13.883,1.004,1.025,0.987,1.122,1.203,0.086,0.616,0.539,1.293,0.398,0.567,0.896,1.475,0.723,1.384,2.036,1.797,1.849,1.860,1.868,1.888,1.894,1.894,1.894,-0.160,0.465,-0.118,1.087,0.479,0.494,0.723,0.996,1.225,1.076,0.703,1.000,212.539,57.973
2011-08-24 10:00:00,2.092,1.471,1.547,3.660,1.547,0.067,0.763,1.036,2.532,0.714,0.440,0.549,0.223,0.087,-0.227,-0.434,-0.050,1.106,0.871,0.141,0.435,0.565,0.732,1.108,1.420,2.242,0.509,0.251,1.424,1.134,1.249,15.270,15.270,1.004,1.026,0.989,1.121,1.203,0.035,0.589,0.549,1.285,0.396,0.700,0.839,1.354,0.730,1.379,2.027,1.797,1.860,1.860,1.876,1.890,1.897,1.897,1.897,-0.220,-0.291,-0.170,2.101,0.478,0.583,0.652,1.054,3.452,-31.000,2.473,1.000,212.641,58.103
2011-08-24 10:30:00,2.095,1.475,2.173,3.664,2.173,0.146,0.784,1.289,2.579,0.726,0.441,0.528,0.177,0.153,-0.586,0.336,-0.026,3.077,0.875,0.144,0.438,0.570,0.732,1.107,3.782,5.971,0.501,0.272,1.405,1.126,1.245,16.564,16.564,1.003,1.027,0.989,1.121,1.203,0.034,0.558,0.558,1.278,0.397,1.044,0.919,1.353,0.758,1.409,2.032,1.797,1.862,1.860,1.891,1.890,1.897,1.897,1.897,-0.532,0.283,-0.185,-8.447,0.418,0.686,0.632,0.994,1.450,20.429,2.760,1.000,212.669,58.036
2011-08-24 11:00:00,2.090,1.471,2.245,3.656,2.245,0.201,0.862,1.161,2.751,0.617,0.441,0.514,0.146,0.246,-0.549,0.213,0.008,2.006,0.879,0.148,0.452,0.574,0.738,1.107,1.379,2.177,0.490,0.270,1.372,1.119,1.241,17.551,17.551,1.004,1.028,0.990,1.121,1.202,0.033,0.538,0.564,1.286,0.391,1.330,0.910,1.329,0.766,1.418,2.032,1.797,1.862,1.859,1.890,1.890,1.897,1.897,1.898,-0.466,0.240,-0.089,30.100,0.403,0.662,0.670,1.094,1.051,1.269,1.265,1.000,212.707,58.176
2011-08-24 11:30:00,2.089,1.470,2.087,3.654,2.087,0.355,0.773,1.184,2.730,0.486,0.442,0.501,0.153,0.254,-0.609,0.591,-0.016,2.138,0.883,0.151,0.447,0.580,0.739,1.106,1.375,2.171,0.510,0.291,1.345,1.112,1.237,18.172,18.172,1.005,1.029,0.991,1.121,1.202,0.075,0.521,0.567,1.289,0.381,0.876,0.879,1.233,0.779,1.413,2.030,1.797,1.862,1.868,1.890,1.890,1.897,1.897,1.894,-0.688,0.991,-0.111,44.286,0.439,0.702,0.601,1.180,0.625,0.967,1.601,1.000,212.996,58.292
2011-08-24 12:00:00,2.085,1.467,2.151,3.647,2.151,0.466,0.797,1.042,2.496,0.481,0.443,0.495,0.129,0.189,-0.402,0.210,-0.010,1.276,0.886,0.154,0.383,0.588,0.739,1.105,0.983,1.551,0.531,0.312,1.333,1.104,1.232,17.758,17.758,1.006,1.029,0.992,1.121,1.201,0.203,0.509,0.568,1.288,0.371,0.871,0.960,1.216,0.791,1.420,2.031,1.797,1.860,1.878,1.888,1.890,1.897,1.897,1.893,-0.549,0.100,-0.110,2.743,0.333,0.907,0.667,1.342,0.608,0.623,1.697,1.000,212.669,58.321
2011-08-24 12:30:00,2.090,1.468,2.107,3.656,2.107,0.305,0.800,0.809,2.455,0.498,0.443,0.489,0.257,0.183,-0.182,9.190,0.009,0.614,0.890,0.157,0.345,0.598,0.738,1.105,1.579,2.493,0.555,0.340,1.351,1.096,1.228,17.940,17.940,1.005,1.028,0.994,1.122,1.201,0.247,0.499,0.553,1.285,0.361,1.008,1.025,1.162,0.796,1.439,2.031,1.797,1.860,1.888,1.888,1.890,1.897,1.897,1.893,-0.282,13.085,-0.077,0.720,0.296,0.821,0.845,1.595,1.000,1.007,2.439,1.000,212.445,58.108
2011-08-24 13:00:00,2.087,1.465,2.095,3.651,2.095,0.438,0.805,0.893,2.565,0.490,0.444,0.483,0.372,0.187,-0.311,0.108,-0.009,0.801,0.894,0.160,0.343,0.613,0.737,1.103,1.262,1.992,0.574,0.369,1.367,1.087,1.223,17.961,17.961,1.004,1.029,0.995,1.121,1.201,0.201,0.488,0.545,1.291,0.351,0.833,1.089,1.153,0.800,1.450,2.030,1.797,1.860,1.888,1.885,1.890,1.897,1.895,1.892,-0.434,0.000,-0.097,1.014,0.348,1.055,0.814,0.909,0.568,0.734,2.207,1.000,212.576,58.224
2011-08-24 13:30:00,2.097,1.475,2.075,3.669,2.075,0.387,0.731,0.877,2.332,0.458,0.444,0.476,0.159,0.176,-0.181,17.089,-0.051,0.786,0.897,0.163,0.366,0.637,0.737,1.102,3.980,6.283,0.558,0.361,1.378,1.080,1.219,18.617,18.617,1.003,1.029,0.996,1.121,1.200,0.159,0.476,0.535,1.294,0.341,0.875,0.937,1.144,0.798,1.452,2.033,1.797,1.860,1.890,1.893,1.890,1.897,1.893,1.893,-0.258,30.394,-0.143,1.146,0.378,0.967,0.772,0.953,1.000,0.946,2.653,1.000,212.800,58.007
2011-08-24 14:00:00,2.095,1.472,2.037,3.664,2.037,0.176,0.654,0.872,2.462,0.427,0.444,0.471,-0.364,0.105,-0.685,6.023,-0.129,0.757,0.901,0.166,0.359,0.663,0.736,1.103,1.635,2.581,0.570,0.392,1.395,1.072,1.214,19.076,19.076,1.003,1.029,0.996,1.121,1.200,0.083,0.463,0.534,1.296,0.331,0.805,0.888,1.101,0.797,1.448,2.041,1.797,1.860,1.888,1.888,1.890,1.897,1.893,1.897,-0.941,2.117,-0.199,1.120,0.447,1.366,0.857,1.052,0.524,0.677,3.550,1.000,213.323,58.224
2011-08-24 14:30:00,2.086,1.466,2.006,3.649,2.006,0.384,0.689,0.946,2.603,0.447,0.444,0.464,6.643,-0.252,-0.540,0.551,-0.110,0.907,0.904,0.169,0.374,0.700,0.734,1.102,1.345,2.124,0.582,0.422,1.413,1.064,1.210,19.183,19.183,1.001,1.029,0.997,1.121,1.199,0.153,0.449,0.535,1.301,0.322,0.788,0.946,1.065,0.794,1.451,2.043,1.797,1.856,1.888,1.888,1.890,1.897,1.893,1.895,-0.939,0.707,-0.199,1.442,0.336,2.745,0.821,1.022,0.493,0.352,1.976,1.000,213.099,58.398
2011-08-24 15:00:00,2.094,1.472,1.973,3.663,1.973,0.199,0.746,0.973,2.540,0.497,0.445,0.454,5.333,-2.000,-0.149,9.870,-0.083,0.975,0.907,0.172,0.346,0.743,0.731,1.101,2.766,4.366,0.564,0.432,1.434,1.057,1.206,20.038,20.038,1.000,1.029,0.998,1.121,1.199,0.148,0.433,0.533,1.311,0.313,0.835,0.868,1.032,0.792,1.450,2.050,1.797,1.880,1.888,1.890,1.890,1.897,1.894,1.895,-0.344,3.553,-0.240,1.647,0.306,1.154,0.868,1.002,1.000,1.111,2.153,1.000,212.482,58.012
2011-08-24 15:30:00,2.093,1.473,2.073,3.660,2.073,0.652,0.716,1.034,2.525,0.483,0.445,0.450,0.794,2.700,-0.291,2.127,-0.081,1.069,0.910,0.175,0.393,0.769,0.731,1.100,1.759,2.777,0.549,0.469,1.471,1.056,1.205,19.792,19.792,1.000,1.030,0.999,1.121,1.199,0.164,0.419,0.533,1.322,0.305,1.166,0.961,1.097,0.801,1.458,2.060,1.797,1.888,1.888,1.888,1.890,1.893,1.893,1.893,-0.478,1.138,-0.268,1.983,0.415,0.900,0.835,0.905,0.460,0.771,0.934,1.000,211.903,57.900
2011-08-25 09:30:00,2.091,1.468,3.231,3.657,3.231,3.897,0.849,0.917,2.414,0.447,0.445,0.451,0.779,-0.478,0.044,5.764,0.046,0.730,0.912,0.177,0.450,0.786,0.731,1.101,0.176,0.278,0.549,0.469,1.474,1.056,1.205,19.244,19.244,1.000,1.029,0.999,1.121,1.198,0.251,0.417,0.533,1.322,0.300,1.490,0.981,1.140,0.805,1.467,2.065,1.797,1.888,1.888,1.892,1.902,1.902,1.902,1.902,-0.362,2.127,-0.063,0.850,0.511,0.591,0.751,0.992,1.000,0.885,0.945,1.000,211.483,57.833
2011-08-25 10:00:00,2.107,1.480,3.220,3.684,3.220,0.072,0.768,1.157,2.346,0.495,0.446,0.448,0.569,0.202,-0.439,-0.663,0.002,1.021,0.915,0.180,0.634,0.814,0.732,1.100,3.944,6.155,0.553,0.480,1.478,1.057,1.205,19.346,19.346,1.001,1.028,1.000,1.121,1.198,0.357,0.416,0.534,1.319,0.290,1.325,1.017,1.217,0.815,1.425,2.072,1.800,1.888,1.888,1.893,1.900,1.900,1.900,1.900,-2.104,-0.513,-0.133,1.368,0.669,0.618,0.577,1.047,1.592,2.305,2.890,1.000,212.585,57.702
2011-08-25 10:30:00,2.097,1.472,3.286,3.667,3.286,1.053,0.843,1.286,2.480,0.502,0.446,0.444,0.293,0.328,-1.216,2.685,-0.002,1.244,0.918,0.183,0.636,0.818,0.730,1.099,1.271,1.994,0.563,0.511,1.484,1.057,1.204,19.124,19.124,1.001,1.028,1.001,1.121,1.197,0.311,0.419,0.541,1.312,0.281,1.412,1.172,1.176,0.824,1.406,2.082,1.801,1.888,1.890,1.898,1.900,1.900,1.900,1.896,-8.246,1.908,-0.126,1.760,0.579,0.680,0.598,1.002,1.079,2.520,3.084,1.000,212.482,57.944
2011-08-25 11:00:00,2.097,1.472,2.955,3.667,2.955,0.642,0.809,1.212,2.578,0.497,0.447,0.440,0.145,0.414,-0.578,-0.243,-0.040,1.138,0.921,0.186,0.646,0.823,0.730,1.101,1.275,2.170,0.573,0.551,1.495,1.058,1.204,19.053,19.053,1.001,1.027,1.002,1.121,1.198,0.288,0.418,0.547,1.304,0.275,1.178,1.177,1.152,0.822,1.394,2.089,1.792,1.888,1.890,1.895,1.900,1.900,1.900,1.905,-1.990,-0.242,-0.160,1.706,0.464,0.689,0.641,1.104,1.102,1.233,1.535,1.000,212.389,57.920
2011-08-25 11:30:00,2.093,1.471,3.092,3.660,3.092,0.375,0.675,1.129,2.647,0.477,0.447,0.438,0.150,0.480,-1.528,0.717,-0.120,1.073,0.924,0.189,0.628,0.822,0.734,1.103,0.962,1.699,0.580,0.596,1.505,1.059,1.204,18.714,18.714,1.002,1.027,1.004,1.120,1.197,0.348,0.415,0.548,1.299,0.273,1.108,1.246,1.235,0.835,1.400,2.096,1.792,1.888,1.893,1.893,1.900,1.900,1.900,1.898,-9.130,0.579,-0.272,1.620,0.825,0.729,0.611,1.208,0.694,1.073,1.808,1.000,212.912,58.176
2011-08-25 12:00:00,2.090,1.468,2.945,3.656,2.945,0.410,0.688,1.199,2.656,0.465,0.447,0.433,0.721,0.396,-1.648,0.226,-0.123,1.190,0.926,0.192,0.685,0.825,0.735,1.106,0.929,1.640,0.543,0.591,1.489,1.060,1.204,17.881,17.881,1.001,1.026,1.005,1.120,1.196,0.000,0.409,0.551,1.298,0.271,1.175,1.185,1.218,0.835,1.397,2.098,1.792,1.888,1.896,1.896,1.900,1.900,1.900,1.893,-13.211,0.258,-0.260,1.601,0.808,0.964,0.568,1.395,0.679,0.868,1.750,1.000,212.520,58.132
2011-08-25 12:30:00,2.100,1.476,2.910,3.672,2.910,0.105,0.690,1.280,2.657,0.457,0.447,0.427,0.856,0.236,-1.157,0.676,-0.085,1.212,0.929,0.195,0.710,0.830,0.721,1.109,0.985,1.722,0.521,0.611,1.489,1.061,1.204,17.730,17.730,1.001,1.026,1.005,1.121,1.196,-0.231,0.403,0.568,1.306,0.270,0.942,1.131,1.236,0.841,1.387,2.098,1.794,1.888,1.896,1.896,1.900,1.900,1.896,1.900,-4.670,0.608,-0.198,1.737,0.803,0.924,0.606,1.682,1.000,1.173,2.500,1.000,212.389,57.833
2011-08-25 13:00:00,2.106,1.482,2.810,3.684,2.810,-0.048,0.628,1.154,2.557,0.454,0.447,0.420,0.309,0.079,-1.424,-0.107,-0.150,1.028,0.931,0.197,0.686,0.838,0.707,1.114,2.948,4.941,0.487,0.615,1.467,1.062,1.204,19.199,19.199,1.001,1.025,1.006,1.121,1.194,-0.045,0.395,0.583,1.309,0.270,0.902,1.053,1.234,0.839,1.378,2.098,1.801,1.888,1.896,1.893,1.900,1.900,1.907,1.907,-6.190,-0.308,-0.353,1.419,0.634,1.196,0.661,0.982,0.070,0.465,1.823,1.000,212.623,57.721
2011-08-25 13:30:00,2.112,1.482,2.785,3.692,2.785,-0.123,0.653,1.115,2.574,0.463,0.447,0.413,-0.037,-0.482,-2.643,-1.884,-0.145,0.969,0.934,0.200,0.662,0.843,0.696,1.119,3.646,6.215,0.488,0.655,1.472,1.063,1.203,19.966,19.966,1.001,1.025,1.007,1.120,1.195,0.038,0.391,0.592,1.313,0.268,0.865,0.967,1.248,0.843,1.375,2.098,1.799,1.888,1.896,1.898,1.900,1.900,1.907,1.907,48.000,-3.393,-0.274,1.289,0.473,1.083,0.627,1.008,0.423,0.620,2.281,1.000,212.884,57.654
2011-08-25 14:00:00,2.119,1.491,2.558,3.706,2.558,0.516,0.655,1.112,2.488,0.466,0.447,0.406,-0.077,-0.576,-0.334,0.210,-0.116,0.933,0.936,0.203,0.696,0.853,0.682,1.124,49.839,82.570,0.498,0.708,1.489,1.064,1.203,19.897,19.897,1.001,1.024,1.010,1.120,1.195,0.173,0.388,0.603,1.315,0.270,0.676,0.918,1.210,0.838,1.364,2.097,1.807,1.890,1.896,1.907,1.906,1.906,1.916,1.916,-1.168,0.178,-0.261,1.203,0.679,2.444,0.683,1.107,0.619,0.995,3.873,1.000,212.426,57.325
2011-08-25 14:30:00,2.129,1.497,2.587,3.723,2.587,0.468,0.663,1.110,2.469,0.472,0.447,0.399,0.110,-0.214,0.053,0.767,-0.107,0.897,0.938,0.206,0.683,0.853,0.668,1.125,57.000,97.310,0.513,0.758,1.517,1.060,1.201,19.146,19.146,1.002,1.025,1.011,1.121,1.193,0.250,0.388,0.608,1.310,0.271,0.774,0.844,1.236,0.848,1.369,2.096,1.812,1.891,1.896,1.913,1.922,1.922,1.926,1.926,-0.185,0.582,-0.215,1.039,0.729,1.948,0.641,1.033,0.602,0.757,2.128,1.000,211.716,56.871
2011-08-25 15:00:00,2.128,1.496,2.658,3.722,2.658,0.563,0.643,1.149,2.517,0.482,0.447,0.392,0.243,0.077,-0.071,1.310,-0.167,0.944,0.940,0.209,0.664,0.852,0.654,1.127,0.569,1.038,0.529,0.807,1.540,1.056,1.198,18.410,18.410,1.004,1.025,1.012,1.120,1.192,0.280,0.386,0.614,1.307,0.272,1.127,0.876,1.288,0.857,1.377,2.095,1.810,1.896,1.895,1.916,1.925,1.925,1.925,1.925,-0.420,1.706,-0.234,1.171,0.794,1.064,0.631,1.033,1.000,1.312,2.416,1.000,211.072,56.716
2011-08-25 15:30:00,2.121,1.491,2.741,3.709,2.741,0.949,0.660,1.230,2.732,0.499,0.447,0.393,0.527,0.287,0.567,2.984,-0.188,1.000,0.942,0.212,0.957,0.851,0.636,1.128,11.253,22.629,0.545,0.854,1.561,1.060,1.199,15.378,15.378,1.005,1.026,1.013,1.120,1.194,0.420,0.385,0.625,1.309,0.273,1.214,0.941,1.296,0.858,1.387,2.102,1.797,1.896,1.898,1.920,1.915,1.915,1.915,1.915,0.285,2.451,-0.326,1.166,0.718,0.735,0.648,0.914,0.576,1.150,1.049,1.000,209.110,56.378
2011-08-26 09:30:00,2.095,1.472,1.868,3.663,1.868,1.706,0.911,1.471,3.004,0.479,0.447,0.396,0.706,0.372,4.876,-80.559,-0.162,1.285,0.943,0.214,0.913,0.854,0.628,1.128,0.167,0.336,0.545,0.857,1.567,1.063,1.199,13.981,13.981,1.005,1.025,1.013,1.120,1.192,0.528,0.385,0.634,1.321,0.274,1.217,0.950,1.260,0.860,1.382,2.101,1.797,1.896,1.907,1.920,1.911,1.911,1.911,1.911,-4.380,13.804,-0.302,1.405,0.919,0.572,0.559,0.987,1.000,1.457,1.086,1.000,208.119,56.813
2011-08-26 10:00:00,2.104,1.478,1.800,3.678,1.800,2.021,1.038,1.469,2.841,0.541,0.448,0.413,1.061,0.577,1.784,3.263,0.015,1.225,0.945,0.217,0.934,0.890,0.626,1.127,0.562,0.927,0.545,0.871,1.567,1.077,1.205,10.550,10.550,1.004,1.024,1.014,1.120,1.191,0.879,0.392,0.658,1.345,0.278,0.959,0.964,1.188,0.868,1.355,2.102,1.792,1.896,1.907,1.905,1.898,1.898,1.898,1.898,1.452,6.541,-0.075,1.407,0.679,1.013,0.646,1.035,1.499,2.766,3.323,1.000,206.279,56.088
2011-08-26 10:30:00,2.123,1.492,1.452,3.711,1.452,1.405,1.023,1.432,2.744,0.540,0.449,0.428,1.010,0.678,1.314,0.396,0.057,1.179,0.947,0.219,0.842,0.936,0.631,1.123,inf,inf,0.546,0.871,1.561,1.089,1.208,9.013,9.013,1.004,1.024,1.016,1.120,1.191,0.917,0.399,0.665,1.357,0.280,0.558,0.989,1.101,0.867,1.342,2.099,1.792,1.896,1.917,1.891,1.920,1.920,1.920,1.920,0.959,0.516,-0.047,1.356,0.674,0.828,0.648,0.969,1.099,2.145,1.800,1.000,205.541,55.387
2011-08-26 11:00:00,2.119,1.487,1.402,3.704,1.402,1.433,0.957,1.425,2.695,0.537,0.451,0.442,0.815,0.769,1.275,-1.892,-0.012,1.194,0.949,0.222,0.819,0.962,0.637,1.118,0.602,0.919,0.547,0.866,1.535,1.097,1.210,8.133,8.133,1.003,1.024,1.016,1.119,1.190,0.769,0.406,0.675,1.361,0.283,0.416,1.012,1.094,0.862,1.344,2.094,1.792,1.896,1.926,1.907,1.926,1.926,1.926,1.926,0.908,-1.801,-0.098,1.275,1.025,0.820,0.677,1.074,1.118,1.183,1.026,1.000,205.961,55.600
2011-08-26 11:30:00,2.135,1.501,1.306,3.731,1.306,1.200,0.815,1.252,2.718,0.521,0.451,0.452,0.782,0.875,1.010,1.766,-0.013,0.980,0.951,0.225,0.831,0.964,0.639,1.116,3.664,5.275,0.547,0.861,1.502,1.105,1.212,7.753,7.753,1.002,1.025,1.017,1.120,1.190,0.705,0.412,0.680,1.362,0.285,0.446,0.969,1.018,0.857,1.333,2.098,1.792,1.896,1.920,1.913,1.926,1.926,1.926,1.926,0.974,1.575,-0.092,0.984,0.819,0.776,0.619,1.185,0.731,1.053,1.256,1.000,206.064,55.223
2011-08-26 12:00:00,2.146,1.511,1.151,3.751,1.151,1.066,0.707,1.153,2.601,0.524,0.451,0.460,0.666,0.897,0.844,-0.719,0.002,0.876,0.953,0.228,0.823,0.926,0.637,1.112,3.717,5.053,0.549,0.856,1.459,1.110,1.213,7.567,7.567,1.001,1.025,1.018,1.119,1.190,0.634,0.415,0.679,1.363,0.288,0.278,0.739,0.927,0.885,1.314,2.098,1.802,1.895,1.905,1.915,1.935,1.935,1.935,1.939,0.996,-0.708,-0.089,1.067,0.786,0.690,0.557,1.302,0.714,0.852,1.090,1.000,205.746,54.846
2011-08-26 12:30:00,2.155,1.515,1.179,3.767,1.179,1.130,0.703,1.135,2.592,0.526,0.451,0.467,0.581,0.857,0.881,0.055,0.015,0.829,0.955,0.231,0.814,0.884,0.632,1.110,3.173,4.467,0.549,0.849,1.414,1.113,1.213,7.494,7.494,1.002,1.026,1.019,1.119,1.189,0.596,0.415,0.675,1.360,0.290,0.419,0.547,0.903,0.881,1.316,2.106,1.800,1.898,1.891,1.935,1.949,1.949,1.949,1.949,1.083,-0.041,-0.086,1.019,0.662,0.695,0.583,1.573,1.000,1.149,1.542,1.000,204.849,54.382
2011-08-26 13:00:00,2.133,1.499,1.303,3.727,1.303,1.464,0.692,1.187,2.847,0.526,0.451,0.479,0.641,0.747,1.114,0.052,-0.034,0.904,0.957,0.234,0.758,0.869,0.635,1.112,0.324,0.430,0.549,0.844,1.368,1.119,1.214,7.221,7.221,1.004,1.026,1.021,1.119,1.188,0.640,0.417,0.673,1.364,0.294,1.012,0.545,0.918,0.871,1.318,2.116,1.800,1.907,1.907,1.938,1.939,1.939,1.939,1.939,1.195,0.126,-0.180,1.114,0.620,0.973,0.715,1.077,0.148,0.473,1.168,1.000,204.662,54.908
2011-08-26 13:30:00,2.093,1.471,1.230,3.658,1.230,2.522,0.884,1.375,3.201,0.541,0.451,0.493,0.781,0.706,2.819,0.213,0.036,1.225,0.959,0.237,0.665,0.868,0.642,1.123,0.689,0.909,0.549,0.836,1.319,1.127,1.217,6.865,6.865,1.005,1.026,1.023,1.119,1.188,0.758,0.419,0.674,1.375,0.297,0.750,0.577,0.873,0.857,1.308,2.121,1.800,1.913,1.905,1.899,1.939,1.939,1.939,1.933,2.505,0.454,-0.079,1.582,0.614,1.575,0.861,1.276,0.460,0.616,1.417,1.000,204.896,56.015
2011-08-26 14:00:00,2.110,1.483,1.147,3.686,1.147,2.323,0.779,1.299,3.124,0.527,0.452,0.512,5.920,0.717,1.785,0.934,-0.050,1.135,0.961,0.240,0.531,0.882,0.650,1.139,0.616,0.799,0.549,0.829,1.270,1.136,1.220,6.400,6.400,1.003,1.025,1.024,1.118,1.188,1.049,0.426,0.682,1.401,0.301,0.391,0.525,0.864,0.844,1.296,2.121,1.801,1.916,1.886,1.885,1.939,1.939,1.939,1.935,1.558,0.797,-0.193,1.463,0.614,2.737,0.839,1.448,0.637,0.974,2.004,1.000,206.045,55.904
2011-08-26 14:30:00,2.092,1.471,1.131,3.654,1.131,5.444,0.791,1.272,3.339,0.555,0.452,0.530,-0.316,0.742,2.257,2.052,-0.114,1.204,0.963,0.243,0.523,0.887,0.655,1.154,0.602,0.775,0.548,0.821,1.215,1.146,1.224,5.983,5.983,1.002,1.022,1.026,1.119,1.187,1.589,0.430,0.689,1.428,0.304,0.437,0.588,0.799,0.831,1.276,2.128,1.803,1.920,1.886,1.885,1.939,1.939,1.939,1.906,1.784,2.793,-0.219,1.559,0.435,1.775,0.694,1.407,0.609,0.729,1.395,1.000,205.765,56.305
2011-08-26 15:00:00,2.072,1.455,1.176,3.620,1.176,311.000,0.914,1.545,3.620,0.570,0.453,0.557,-0.313,1.793,15.062,0.122,-0.078,1.676,0.965,0.246,0.543,0.899,0.662,1.173,0.228,0.288,0.553,0.817,1.176,1.154,1.227,3.078,3.078,0.998,1.020,1.026,1.119,1.185,2.691,0.442,0.702,1.462,0.309,0.904,0.812,0.711,0.821,1.264,2.143,1.813,1.907,1.876,1.875,1.939,1.939,1.939,1.890,5.633,-0.187,-0.208,2.116,0.493,1.112,0.777,1.393,1.000,1.282,1.675,1.000,205.260,56.706
2011-08-26 15:30:00,2.077,1.461,1.191,3.628,1.191,-8.354,1.000,1.528,3.744,0.540,0.453,0.575,-0.248,-0.582,14.683,0.742,-0.103,1.719,0.967,0.249,0.497,0.885,0.659,1.199,0.329,0.389,0.582,0.844,1.174,1.154,1.226,0.412,0.412,0.994,1.017,1.027,1.118,1.184,26.933,0.451,0.712,1.502,0.310,1.207,1.034,0.568,0.805,1.262,2.152,1.821,1.903,1.876,1.871,1.939,1.939,1.933,1.880,4.179,0.134,-0.263,2.388,0.651,0.643,0.610,1.311,0.933,1.855,1.003,1.000,205.363,56.610
